,timestamp,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,height,battery,barometer,time,agx,agy,agz
198,1589373401204,-2,0,0,0,0,0,66,69,82,50,94,-0.18,23,-50.00,-18.00,-1006.00
199,1589373401209,-3,0,0,0,0,0,66,69,82,50,94,-0.00,23,-46.00,-7.00,-1007.00
200,1589373401214,-2,0,0,0,0,0,66,68,82,50,94,-0.05,23,-30.00,-17.00,-980.00
201,1589373401219,-2,0,0,0,0,0,66,68,82,50,94,-0.03,23,-56.00,-15.00,-1046.00
202,1589373401224,-2,0,0,0,0,0,66,68,83,50,94,-0.36,24,-36.00,-8.00,-981.00
203,1589373401228,-2,0,0,0,0,0,66,68,83,50,94,-0.16,24,-39.00,1.00,-1024.00
204,1589373401233,-2,0,0,0,0,0,66,68,83,50,94,-0.05,24,-43.00,-4.00,-964.00
205,1589373401238,-2,0,0,0,0,0,66,68,83,50,94,-0.21,24,-29.00,4.00,-1027.00
206,1589373401243,-2,0,0,0,0,0,66,68,84,50,94,-0.01,24,-38.00,-6.00,-953.00
207,1589373401248,-2,0,0,0,0,0,66,68,84,50,94,-0.10,24,-55.00,-10.00,-1013.00
208,1589373401253,-2,0,0,0,0,0,66,68,84,50,94,-0.06,24,-41.00,-9.00,-985.00
209,1589373401258,-2,0,0,0,0,0,66,68,84,50,94,-0.30,24,-14.00,-2.00,-992.00
210,1589373401263,-2,0,0,0,0,0,66,69,85,50,94,-0.17,24,-44.00,-8.00,-1011.00
211,1589373401268,-2,0,0,0,0,0,66,69,85,50,94,0.02,24,-34.00,-4.00,-1018.00
212,1589373401273,-2,0,0,0,0,0,66,69,85,50,94,-0.14,25,-44.00,-5.00,-1037.00
213,1589373401278,-1,0,0,0,0,0,66,69,85,50,94,0.05,25,-19.00,-21.00,-953.00
214,1589373401283,-2,0,0,0,0,0,66,69,85,50,94,-0.29,25,-55.00,-22.00,-1009.00
215,1589373401288,-2,0,0,0,0,0,66,69,85,50,94,0.17,25,-26.00,-18.00,-963.00
216,1589373401293,-1,0,0,0,0,0,66,69,84,50,94,-0.11,25,-13.00,1.00,-1018.00
217,1589373401298,-1,0,0,0,0,0,66,69,83,50,94,-0.32,25,0.00,-38.00,-974.00
218,1589373401303,-1,0,0,0,0,0,66,69,83,50,94,-0.19,25,-36.00,-19.00,-1041.00
219,1589373401308,-1,1,0,0,0,0,66,69,82,50,94,-0.37,25,-34.00,-23.00,-1038.00
220,1589373401312,-1,1,0,0,0,0,67,69,82,50,94,-0.15,25,-31.00,-25.00,-1057.00
221,1589373401317,-1,1,0,0,0,0,67,69,82,50,94,-0.32,25,-3.00,-25.00,-960.00
222,1589373401322,-1,2,0,0,0,0,67,69,82,50,94,-0.07,26,-10.00,-25.00,-1001.00
223,1589373401327,-1,2,0,0,0,0,67,69,81,50,94,0.01,26,1.00,-16.00,-1005.00
224,1589373401332,-1,2,0,0,0,0,67,69,81,50,94,0.20,26,-5.00,-17.00,-988.00
225,1589373401337,0,2,0,0,0,0,67,69,81,50,94,0.27,26,3.00,-16.00,-1008.00
226,1589373401342,0,1,0,0,0,0,67,69,81,50,94,0.36,26,-24.00,-24.00,-1069.00
227,1589373401347,0,0,0,0,0,0,67,69,80,50,94,-0.16,26,-23.00,-29.00,-989.00
228,1589373401352,0,0,0,0,0,0,67,69,80,50,94,-0.33,26,-6.00,-16.00,-1002.00
229,1589373401357,0,1,0,0,0,0,67,69,80,50,94,-0.13,26,-7.00,-23.00,-1017.00
230,1589373401362,0,0,0,0,0,0,68,69,80,50,94,-0.41,26,3.00,-14.00,-1029.00
231,1589373401367,0,0,0,0,0,0,68,69,79,50,94,0.08,26,-11.00,-30.00,-959.00
232,1589373401372,0,1,0,0,0,0,68,69,80,50,94,-0.27,27,-25.00,-23.00,-1036.00
233,1589373401377,0,0,0,0,0,0,68,69,79,50,94,-0.03,27,-9.00,-22.00,-1046.00
234,1589373401382,0,0,0,0,0,0,68,69,80,50,94,-0.16,27,-28.00,-2.00,-1016.00
235,1589373401387,0,0,0,0,0,0,68,69,80,50,94,-0.20,27,-29.00,1.00,-1022.00
236,1589373401392,0,0,0,0,0,0,68,69,80,50,94,-0.14,27,-7.00,-8.00,-982.00
237,1589373401397,0,0,0,0,0,0,68,69,80,50,94,-0.07,27,-52.00,1.00,-997.00
238,1589373401402,-1,0,0,0,0,0,68,69,80,50,94,0.05,27,-24.00,12.00,-1028.00
239,1589373401407,-1,0,0,0,0,0,68,69,81,50,94,-0.09,27,-30.00,4.00,-1002.00
240,1589373401412,-1,0,0,0,0,0,67,70,81,50,94,0.03,27,-17.00,-7.00,-946.00
241,1589373401417,-1,0,0,0,0,0,67,70,81,50,94,0.09,27,-28.00,12.00,-1006.00
242,1589373401422,-1,0,0,0,0,0,67,70,81,50,94,-0.07,28,-41.00,-2.00,-1022.00
243,1589373401427,-1,0,0,0,0,0,67,70,82,50,94,0.02,28,-8.00,20.00,-992.00
244,1589373401432,-1,0,0,0,0,0,67,70,82,50,94,0.23,28,-26.00,4.00,-981.00
245,1589373401437,-1,-1,0,0,0,0,67,70,83,50,94,-0.31,28,4.00,18.00,-998.00
246,1589373401442,-1,-1,0,0,0,0,67,70,83,50,94,0.16,28,-19.00,12.00,-977.00
